"id"	"value"	"datatype_id"	"device_id"	"time"
"4663"	"77"	"3"	"3"	"21/5/2020 11:23:24"
"4664"	"116"	"4"	"3"	"21/5/2020 11:23:26"
"4665"	"74"	"3"	"3"	"21/5/2020 11:23:29"
"4666"	"113"	"4"	"3"	"21/5/2020 11:23:31"
"4667"	"81"	"3"	"3"	"21/5/2020 11:23:34"
"4668"	"112"	"4"	"3"	"21/5/2020 11:23:35"
"4669"	"79"	"3"	"3"	"21/5/2020 11:23:39"
"4670"	"118"	"4"	"3"	"21/5/2020 11:23:40"
"4671"	"72"	"3"	"3"	"21/5/2020 11:23:44"
"4672"	"124"	"4"	"3"	"21/5/2020 11:23:46"
"4673"	"73"	"3"	"3"	"21/5/2020 11:23:49"
"4674"	"118"	"4"	"3"	"21/5/2020 11:23:51"
"4675"	"70"	"3"	"3"	"21/5/2020 11:23:55"
"4676"	"109"	"4"	"3"	"21/5/2020 11:23:56"
"4677"	"75"	"3"	"3"	"21/5/2020 11:24:00"
"4678"	"105"	"4"	"3"	"21/5/2020 11:24:01"
"4679"	"77"	"3"	"3"	"21/5/2020 11:24:04"
"4680"	"123"	"4"	"3"	"21/5/2020 11:24:05"
"4681"	"74"	"3"	"3"	"21/5/2020 11:24:09"
"4682"	"110"	"4"	"3"	"21/5/2020 11:24:11"
"4683"	"71"	"3"	"3"	"21/5/2020 11:24:15"
"4684"	"119"	"4"	"3"	"21/5/2020 11:24:16"
"4685"	"81"	"3"	"3"	"21/5/2020 11:24:19"
"4686"	"115"	"4"	"3"	"21/5/2020 11:24:21"
"4687"	"81"	"3"	"3"	"21/5/2020 11:24:24"
"4688"	"117"	"4"	"3"	"21/5/2020 11:24:26"
"4689"	"78"	"3"	"3"	"21/5/2020 11:24:29"
"4690"	"115"	"4"	"3"	"21/5/2020 11:24:30"
"4691"	"76"	"3"	"3"	"21/5/2020 11:24:34"
"4692"	"112"	"4"	"3"	"21/5/2020 11:24:35"
"4693"	"69"	"3"	"3"	"21/5/2020 11:24:39"
"4694"	"122"	"4"	"3"	"21/5/2020 11:24:41"
"4695"	"79"	"3"	"3"	"21/5/2020 11:24:44"
"4696"	"122"	"4"	"3"	"21/5/2020 11:24:46"
"4697"	"74"	"3"	"3"	"21/5/2020 11:24:49"
"4698"	"117"	"4"	"3"	"21/5/2020 11:24:51"
"4699"	"81"	"3"	"3"	"21/5/2020 11:24:55"
"4700"	"108"	"4"	"3"	"21/5/2020 11:24:56"
"4701"	"81"	"3"	"3"	"21/5/2020 11:24:59"
"4702"	"105"	"4"	"3"	"21/5/2020 11:25:01"
"4703"	"76"	"3"	"3"	"21/5/2020 11:25:04"
"4704"	"115"	"4"	"3"	"21/5/2020 11:25:06"
"4705"	"72"	"3"	"3"	"21/5/2020 11:25:10"
"4706"	"125"	"4"	"3"	"21/5/2020 11:25:11"
"4707"	"73"	"3"	"3"	"21/5/2020 11:25:15"
"4708"	"122"	"4"	"3"	"21/5/2020 11:25:16"
"4709"	"76"	"3"	"3"	"21/5/2020 11:25:20"
"4710"	"106"	"4"	"3"	"21/5/2020 11:25:21"
"4711"	"78"	"3"	"3"	"21/5/2020 11:25:24"
"4712"	"119"	"4"	"3"	"21/5/2020 11:25:26"
"4713"	"81"	"3"	"3"	"21/5/2020 11:25:29"
"4714"	"105"	"4"	"3"	"21/5/2020 11:25:30"
"4715"	"74"	"3"	"3"	"21/5/2020 11:25:35"
"4716"	"117"	"4"	"3"	"21/5/2020 11:25:36"
"4717"	"75"	"3"	"3"	"21/5/2020 11:25:39"
"4718"	"106"	"4"	"3"	"21/5/2020 11:25:41"
"4719"	"80"	"3"	"3"	"21/5/2020 11:25:45"
"4720"	"106"	"4"	"3"	"21/5/2020 11:25:46"
"4721"	"75"	"3"	"3"	"21/5/2020 11:25:50"
"4722"	"121"	"4"	"3"	"21/5/2020 11:25:51"
"4723"	"78"	"3"	"3"	"21/5/2020 11:25:54"
"4724"	"123"	"4"	"3"	"21/5/2020 11:25:56"
"4725"	"79"	"3"	"3"	"21/5/2020 11:25:59"
"4726"	"120"	"4"	"3"	"21/5/2020 11:26:01"
"4727"	"81"	"3"	"3"	"21/5/2020 11:26:04"
"4728"	"121"	"4"	"3"	"21/5/2020 11:26:06"
"4729"	"75"	"3"	"3"	"21/5/2020 11:26:09"
"4730"	"120"	"4"	"3"	"21/5/2020 11:26:11"
"4731"	"71"	"3"	"3"	"21/5/2020 11:26:15"
"4732"	"115"	"4"	"3"	"21/5/2020 11:26:16"
"4733"	"79"	"3"	"3"	"21/5/2020 11:26:20"
"4734"	"123"	"4"	"3"	"21/5/2020 11:26:22"
"4735"	"77"	"3"	"3"	"21/5/2020 11:26:24"
"4736"	"109"	"4"	"3"	"21/5/2020 11:26:25"
"4737"	"70"	"3"	"3"	"21/5/2020 11:26:29"
"4738"	"122"	"4"	"3"	"21/5/2020 11:26:31"
"4739"	"78"	"3"	"3"	"21/5/2020 11:26:35"
"4740"	"110"	"4"	"3"	"21/5/2020 11:26:36"
"4741"	"76"	"3"	"3"	"21/5/2020 11:26:40"
"4742"	"124"	"4"	"3"	"21/5/2020 11:26:41"
"4743"	"69"	"3"	"3"	"21/5/2020 11:26:44"
"4744"	"123"	"4"	"3"	"21/5/2020 11:26:46"
"4745"	"77"	"3"	"3"	"21/5/2020 11:26:51"
"4746"	"120"	"4"	"3"	"21/5/2020 11:26:52"
"4747"	"76"	"3"	"3"	"21/5/2020 11:26:55"
"4748"	"108"	"4"	"3"	"21/5/2020 11:26:56"
"4749"	"72"	"3"	"3"	"21/5/2020 11:27:00"
"4750"	"114"	"4"	"3"	"21/5/2020 11:27:01"
"4751"	"81"	"3"	"3"	"21/5/2020 11:27:05"
"4752"	"113"	"4"	"3"	"21/5/2020 11:27:07"
"4753"	"69"	"3"	"3"	"21/5/2020 11:27:09"
"4754"	"116"	"4"	"3"	"21/5/2020 11:27:11"
"4755"	"72"	"3"	"3"	"21/5/2020 11:27:15"
"4756"	"122"	"4"	"3"	"21/5/2020 11:27:17"
"4757"	"78"	"3"	"3"	"21/5/2020 11:27:19"
"4758"	"110"	"4"	"3"	"21/5/2020 11:27:21"
"4759"	"77"	"3"	"3"	"21/5/2020 11:27:25"
"4760"	"114"	"4"	"3"	"21/5/2020 11:27:26"
"4761"	"77"	"3"	"3"	"21/5/2020 11:27:30"
"4762"	"119"	"4"	"3"	"21/5/2020 11:27:31"
"4763"	"74"	"3"	"3"	"21/5/2020 11:27:35"
"4764"	"125"	"4"	"3"	"21/5/2020 11:27:36"
"4765"	"81"	"3"	"3"	"21/5/2020 11:27:40"
"4766"	"106"	"4"	"3"	"21/5/2020 11:27:42"
"4767"	"80"	"3"	"3"	"21/5/2020 11:27:45"
"4768"	"106"	"4"	"3"	"21/5/2020 11:27:47"
"4769"	"81"	"3"	"3"	"21/5/2020 11:27:50"
"4770"	"118"	"4"	"3"	"21/5/2020 11:27:51"
"4771"	"69"	"3"	"3"	"21/5/2020 11:27:55"
"4772"	"108"	"4"	"3"	"21/5/2020 11:27:56"
"4773"	"81"	"3"	"3"	"21/5/2020 11:27:59"
"4774"	"122"	"4"	"3"	"21/5/2020 11:28:01"
"4775"	"76"	"3"	"3"	"21/5/2020 11:28:05"
"4776"	"117"	"4"	"3"	"21/5/2020 11:28:06"
"4777"	"70"	"3"	"3"	"21/5/2020 11:28:10"
"4778"	"112"	"4"	"3"	"21/5/2020 11:28:11"
"4779"	"72"	"3"	"3"	"21/5/2020 11:28:14"
"4780"	"107"	"4"	"3"	"21/5/2020 11:28:16"
"4781"	"69"	"3"	"3"	"21/5/2020 11:28:19"
"4782"	"116"	"4"	"3"	"21/5/2020 11:28:21"
"4783"	"73"	"3"	"3"	"21/5/2020 11:28:25"
"4784"	"122"	"4"	"3"	"21/5/2020 11:28:26"
"4785"	"75"	"3"	"3"	"21/5/2020 11:28:30"
"4786"	"112"	"4"	"3"	"21/5/2020 11:28:32"
"4787"	"73"	"3"	"3"	"21/5/2020 11:28:35"
"4788"	"115"	"4"	"3"	"21/5/2020 11:28:36"
"4789"	"76"	"3"	"3"	"21/5/2020 11:28:40"
"4790"	"118"	"4"	"3"	"21/5/2020 11:28:41"
"4791"	"80"	"3"	"3"	"21/5/2020 11:28:45"
"4792"	"122"	"4"	"3"	"21/5/2020 11:28:46"
"4793"	"76"	"3"	"3"	"21/5/2020 11:28:50"
"4794"	"113"	"4"	"3"	"21/5/2020 11:28:51"
"4795"	"76"	"3"	"3"	"21/5/2020 11:28:56"
"4796"	"121"	"4"	"3"	"21/5/2020 11:28:57"
"4797"	"78"	"3"	"3"	"21/5/2020 11:29:00"
"4798"	"118"	"4"	"3"	"21/5/2020 11:29:02"
"4799"	"80"	"3"	"3"	"21/5/2020 11:29:05"
"4800"	"124"	"4"	"3"	"21/5/2020 11:29:06"
"4801"	"80"	"3"	"3"	"21/5/2020 11:29:10"
"4802"	"108"	"4"	"3"	"21/5/2020 11:29:12"
"4803"	"75"	"3"	"3"	"21/5/2020 11:29:15"
"4804"	"107"	"4"	"3"	"21/5/2020 11:29:16"
"4805"	"74"	"3"	"3"	"21/5/2020 11:29:19"
"4806"	"110"	"4"	"3"	"21/5/2020 11:29:21"
"4807"	"78"	"3"	"3"	"21/5/2020 11:29:25"
"4808"	"106"	"4"	"3"	"21/5/2020 11:29:27"
"4809"	"81"	"3"	"3"	"21/5/2020 11:29:30"
"4810"	"107"	"4"	"3"	"21/5/2020 11:29:32"
"4811"	"71"	"3"	"3"	"21/5/2020 11:29:35"
"4812"	"108"	"4"	"3"	"21/5/2020 11:29:37"
"4813"	"81"	"3"	"3"	"21/5/2020 11:29:39"
"4814"	"118"	"4"	"3"	"21/5/2020 11:29:41"
"4815"	"77"	"3"	"3"	"21/5/2020 11:29:45"
"4816"	"106"	"4"	"3"	"21/5/2020 11:29:46"
"4817"	"73"	"3"	"3"	"21/5/2020 11:29:50"
"4818"	"108"	"4"	"3"	"21/5/2020 11:29:52"
"4819"	"72"	"3"	"3"	"21/5/2020 11:29:55"
"4820"	"109"	"4"	"3"	"21/5/2020 11:29:56"
"4821"	"69"	"3"	"3"	"21/5/2020 11:30:00"
"4822"	"105"	"4"	"3"	"21/5/2020 11:30:02"
"4823"	"81"	"3"	"3"	"21/5/2020 11:30:05"
"4824"	"113"	"4"	"3"	"21/5/2020 11:30:06"
"4825"	"69"	"3"	"3"	"21/5/2020 11:30:10"
"4826"	"105"	"4"	"3"	"21/5/2020 11:30:11"
"4827"	"70"	"3"	"3"	"21/5/2020 11:37:54"
"4828"	"105"	"4"	"3"	"21/5/2020 11:37:55"
"4829"	"80"	"3"	"3"	"21/5/2020 11:37:59"
"4830"	"125"	"4"	"3"	"21/5/2020 11:38:01"
"4831"	"81"	"3"	"3"	"21/5/2020 11:38:03"
"4832"	"117"	"4"	"3"	"21/5/2020 11:38:05"
"4833"	"76"	"3"	"3"	"21/5/2020 11:38:08"
"4834"	"111"	"4"	"3"	"21/5/2020 11:38:10"
"4835"	"76"	"3"	"3"	"21/5/2020 11:38:14"
"4836"	"115"	"4"	"3"	"21/5/2020 11:38:15"
"4837"	"75"	"3"	"3"	"21/5/2020 11:38:18"
"4838"	"105"	"4"	"3"	"21/5/2020 11:38:20"
"4839"	"80"	"3"	"3"	"21/5/2020 11:38:24"
"4840"	"105"	"4"	"3"	"21/5/2020 11:38:26"
"4841"	"78"	"3"	"3"	"21/5/2020 11:38:29"
"4842"	"118"	"4"	"3"	"21/5/2020 11:38:30"
"4843"	"70"	"3"	"3"	"21/5/2020 11:38:34"
"4844"	"113"	"4"	"3"	"21/5/2020 11:38:35"
"4845"	"80"	"3"	"3"	"21/5/2020 11:38:38"
"4846"	"105"	"4"	"3"	"21/5/2020 11:38:40"
"4847"	"73"	"3"	"3"	"21/5/2020 11:38:44"
"4848"	"113"	"4"	"3"	"21/5/2020 11:38:45"
"4849"	"73"	"3"	"3"	"21/5/2020 11:38:49"
"4850"	"118"	"4"	"3"	"21/5/2020 11:38:50"
"4851"	"80"	"3"	"3"	"21/5/2020 11:38:54"
"4852"	"111"	"4"	"3"	"21/5/2020 11:38:55"
"4853"	"75"	"3"	"3"	"21/5/2020 11:38:59"
"4854"	"115"	"4"	"3"	"21/5/2020 11:39:01"
"4855"	"74"	"3"	"3"	"21/5/2020 11:39:04"
"4856"	"122"	"4"	"3"	"21/5/2020 11:39:05"
"4857"	"69"	"3"	"3"	"21/5/2020 11:39:09"
"4858"	"107"	"4"	"3"	"21/5/2020 11:39:10"
"4859"	"71"	"3"	"3"	"21/5/2020 11:39:14"
"4860"	"111"	"4"	"3"	"21/5/2020 11:39:15"
"4861"	"78"	"3"	"3"	"21/5/2020 11:39:19"
"4862"	"116"	"4"	"3"	"21/5/2020 11:39:20"
"4863"	"69"	"3"	"3"	"21/5/2020 11:39:24"
"4864"	"112"	"4"	"3"	"21/5/2020 11:39:25"
"4865"	"74"	"3"	"3"	"21/5/2020 11:39:29"
"4866"	"110"	"4"	"3"	"21/5/2020 11:39:30"
"4867"	"77"	"3"	"3"	"21/5/2020 11:39:34"
"4868"	"113"	"4"	"3"	"21/5/2020 11:39:35"
"4869"	"74"	"3"	"3"	"21/5/2020 11:39:39"
"4870"	"115"	"4"	"3"	"21/5/2020 11:39:40"
"4871"	"74"	"3"	"3"	"21/5/2020 11:39:44"
"4872"	"120"	"4"	"3"	"21/5/2020 11:39:45"
"4873"	"72"	"3"	"3"	"21/5/2020 11:39:49"
"4874"	"118"	"4"	"3"	"21/5/2020 11:39:50"
"4875"	"75"	"3"	"3"	"21/5/2020 11:39:54"
"4876"	"121"	"4"	"3"	"21/5/2020 11:39:55"
"4877"	"78"	"3"	"3"	"21/5/2020 11:39:59"
"4878"	"119"	"4"	"3"	"21/5/2020 11:40:00"
"4879"	"81"	"3"	"3"	"21/5/2020 11:40:03"
"4880"	"108"	"4"	"3"	"21/5/2020 11:40:05"
"4881"	"73"	"3"	"3"	"21/5/2020 11:40:09"
"4882"	"123"	"4"	"3"	"21/5/2020 11:40:10"
"4883"	"76"	"3"	"3"	"21/5/2020 11:40:14"
"4884"	"122"	"4"	"3"	"21/5/2020 11:40:16"
"4885"	"80"	"3"	"3"	"21/5/2020 11:40:19"
"4886"	"115"	"4"	"3"	"21/5/2020 11:40:20"
"4887"	"70"	"3"	"3"	"21/5/2020 11:40:24"
"4888"	"118"	"4"	"3"	"21/5/2020 11:40:25"
"4889"	"77"	"3"	"3"	"21/5/2020 11:40:29"
"4890"	"113"	"4"	"3"	"21/5/2020 11:40:30"
"4891"	"75"	"3"	"3"	"21/5/2020 11:40:34"
"4892"	"121"	"4"	"3"	"21/5/2020 11:40:35"
"4893"	"80"	"3"	"3"	"21/5/2020 11:40:39"
"4894"	"121"	"4"	"3"	"21/5/2020 11:40:40"
"4895"	"79"	"3"	"3"	"21/5/2020 11:40:44"
"4896"	"110"	"4"	"3"	"21/5/2020 11:40:45"
"4897"	"69"	"3"	"3"	"21/5/2020 11:40:48"
"4898"	"116"	"4"	"3"	"21/5/2020 11:40:50"
"4899"	"80"	"3"	"3"	"21/5/2020 11:40:53"
"4900"	"105"	"4"	"3"	"21/5/2020 11:40:55"
"4901"	"69"	"3"	"3"	"21/5/2020 11:40:59"
"4902"	"105"	"4"	"3"	"21/5/2020 11:41:00"
"4903"	"81"	"3"	"3"	"21/5/2020 11:41:04"
"4904"	"124"	"4"	"3"	"21/5/2020 11:41:05"
"4905"	"69"	"3"	"3"	"21/5/2020 11:41:09"
"4906"	"124"	"4"	"3"	"21/5/2020 11:41:10"
"4907"	"71"	"3"	"3"	"21/5/2020 11:42:04"
"4908"	"125"	"4"	"3"	"21/5/2020 11:42:05"
"4909"	"72"	"3"	"3"	"21/5/2020 11:42:09"
"4910"	"108"	"4"	"3"	"21/5/2020 11:42:10"
"4911"	"79"	"3"	"3"	"21/5/2020 11:42:14"
"4912"	"109"	"4"	"3"	"21/5/2020 11:42:15"
"4913"	"78"	"3"	"3"	"21/5/2020 11:42:19"
"4914"	"107"	"4"	"3"	"21/5/2020 11:42:21"
"4915"	"71"	"3"	"3"	"21/5/2020 11:42:24"
"4916"	"115"	"4"	"3"	"21/5/2020 11:42:26"
"4917"	"71"	"3"	"3"	"21/5/2020 11:42:29"
"4918"	"122"	"4"	"3"	"21/5/2020 11:42:30"
"4919"	"71"	"3"	"3"	"21/5/2020 11:42:34"
"4920"	"109"	"4"	"3"	"21/5/2020 11:42:35"
"4921"	"74"	"3"	"3"	"21/5/2020 11:42:39"
"4922"	"118"	"4"	"3"	"21/5/2020 11:42:40"
"4923"	"74"	"3"	"3"	"21/5/2020 11:42:44"
"4924"	"115"	"4"	"3"	"21/5/2020 11:42:45"
"4925"	"81"	"3"	"3"	"21/5/2020 11:42:49"
"4926"	"119"	"4"	"3"	"21/5/2020 11:42:50"
"4927"	"73"	"3"	"3"	"21/5/2020 11:42:54"
"4928"	"106"	"4"	"3"	"21/5/2020 11:42:55"
"4929"	"78"	"3"	"3"	"21/5/2020 11:42:59"
"4930"	"118"	"4"	"3"	"21/5/2020 11:43:01"
"4931"	"69"	"3"	"3"	"21/5/2020 11:43:03"
"4932"	"116"	"4"	"3"	"21/5/2020 11:43:05"
"4933"	"81"	"3"	"3"	"21/5/2020 11:43:09"
"4934"	"113"	"4"	"3"	"21/5/2020 11:43:10"
"4935"	"69"	"3"	"3"	"21/5/2020 11:43:14"
"4936"	"109"	"4"	"3"	"21/5/2020 11:43:15"
"4937"	"74"	"3"	"3"	"21/5/2020 11:43:19"
"4938"	"116"	"4"	"3"	"21/5/2020 11:43:21"
"4939"	"79"	"3"	"3"	"21/5/2020 11:43:24"
"4940"	"119"	"4"	"3"	"21/5/2020 11:43:25"
"4941"	"75"	"3"	"3"	"21/5/2020 11:43:29"
"4942"	"119"	"4"	"3"	"21/5/2020 11:43:31"
"4943"	"69"	"3"	"3"	"21/5/2020 11:43:34"
"4944"	"110"	"4"	"3"	"21/5/2020 11:43:35"
"4945"	"71"	"3"	"3"	"21/5/2020 11:43:39"
"4946"	"105"	"4"	"3"	"21/5/2020 11:43:40"
"4947"	"75"	"3"	"3"	"21/5/2020 11:43:44"
"4948"	"125"	"4"	"3"	"21/5/2020 11:43:45"
"4949"	"73"	"3"	"3"	"21/5/2020 11:43:49"
"4950"	"111"	"4"	"3"	"21/5/2020 11:43:50"
"4951"	"73"	"3"	"3"	"21/5/2020 11:43:54"
"4952"	"125"	"4"	"3"	"21/5/2020 11:43:55"
"4953"	"69"	"3"	"3"	"21/5/2020 11:43:59"
"4954"	"122"	"4"	"3"	"21/5/2020 11:44:00"
"4955"	"75"	"3"	"3"	"21/5/2020 11:44:04"
"4956"	"110"	"4"	"3"	"21/5/2020 11:44:06"
"4957"	"78"	"3"	"3"	"21/5/2020 11:44:09"
"4958"	"122"	"4"	"3"	"21/5/2020 11:44:10"
"4959"	"77"	"3"	"3"	"21/5/2020 11:44:14"
"4960"	"121"	"4"	"3"	"21/5/2020 11:44:15"
"4961"	"78"	"3"	"3"	"21/5/2020 11:44:19"
"4962"	"120"	"4"	"3"	"21/5/2020 11:44:21"
"4963"	"74"	"3"	"3"	"21/5/2020 11:44:24"
"4964"	"124"	"4"	"3"	"21/5/2020 11:44:26"
"4965"	"72"	"3"	"3"	"21/5/2020 11:44:28"
"4966"	"116"	"4"	"3"	"21/5/2020 11:44:30"
"4967"	"81"	"3"	"3"	"21/5/2020 11:44:34"
"4968"	"111"	"4"	"3"	"21/5/2020 11:44:35"
"4969"	"79"	"3"	"3"	"21/5/2020 11:44:39"
"4970"	"109"	"4"	"3"	"21/5/2020 11:44:40"
"4971"	"79"	"3"	"3"	"21/5/2020 11:44:44"
"4972"	"122"	"4"	"3"	"21/5/2020 11:44:45"
"4973"	"72"	"3"	"3"	"21/5/2020 11:44:49"
"4974"	"121"	"4"	"3"	"21/5/2020 11:44:51"
"4975"	"77"	"3"	"3"	"21/5/2020 11:44:54"
"4976"	"112"	"4"	"3"	"21/5/2020 11:44:56"
"4977"	"71"	"3"	"3"	"21/5/2020 11:44:59"
"4978"	"105"	"4"	"3"	"21/5/2020 11:45:00"
"4979"	"70"	"3"	"3"	"21/5/2020 11:45:04"
"4980"	"117"	"4"	"3"	"21/5/2020 11:45:05"
"4981"	"76"	"3"	"3"	"21/5/2020 11:45:09"
"4982"	"120"	"4"	"3"	"21/5/2020 11:45:10"
"4983"	"77"	"3"	"3"	"21/5/2020 11:45:14"
"4984"	"113"	"4"	"3"	"21/5/2020 11:45:16"
"4985"	"72"	"3"	"3"	"21/5/2020 11:45:19"
"4986"	"120"	"4"	"3"	"21/5/2020 11:45:20"
"4987"	"73"	"3"	"3"	"21/5/2020 11:45:25"
"4988"	"111"	"4"	"3"	"21/5/2020 11:45:26"
"4989"	"73"	"3"	"3"	"21/5/2020 11:45:29"
"4990"	"108"	"4"	"3"	"21/5/2020 11:45:30"
"4991"	"73"	"3"	"3"	"21/5/2020 11:45:34"
"4992"	"125"	"4"	"3"	"21/5/2020 11:45:35"
"4993"	"74"	"3"	"3"	"21/5/2020 11:45:39"
"4994"	"125"	"4"	"3"	"21/5/2020 11:45:41"
"4995"	"75"	"3"	"3"	"21/5/2020 11:45:45"
"4996"	"123"	"4"	"3"	"21/5/2020 11:45:47"
"4997"	"74"	"3"	"3"	"21/5/2020 11:45:49"
"4998"	"107"	"4"	"3"	"21/5/2020 11:45:51"
"4999"	"75"	"3"	"3"	"21/5/2020 11:45:54"
"5000"	"123"	"4"	"3"	"21/5/2020 11:45:55"
"5001"	"70"	"3"	"3"	"21/5/2020 11:50:06"
"5002"	"119"	"4"	"3"	"21/5/2020 11:50:08"
"5003"	"70"	"3"	"3"	"21/5/2020 11:50:12"
"5004"	"113"	"4"	"3"	"21/5/2020 11:50:13"
"5005"	"79"	"3"	"3"	"21/5/2020 11:50:17"
"5006"	"120"	"4"	"3"	"21/5/2020 11:50:18"
"5007"	"76"	"3"	"3"	"21/5/2020 11:50:21"
"5008"	"123"	"4"	"3"	"21/5/2020 11:50:22"
"5009"	"80"	"3"	"3"	"21/5/2020 11:50:26"
"5010"	"125"	"4"	"3"	"21/5/2020 11:50:27"
"5011"	"74"	"3"	"3"	"21/5/2020 11:50:31"
"5012"	"118"	"4"	"3"	"21/5/2020 11:50:32"
"5013"	"70"	"3"	"3"	"21/5/2020 11:50:36"
"5014"	"112"	"4"	"3"	"21/5/2020 11:50:38"
"5015"	"78"	"3"	"3"	"21/5/2020 11:50:41"
"5016"	"120"	"4"	"3"	"21/5/2020 11:50:42"
"5017"	"74"	"3"	"3"	"21/5/2020 11:50:47"
"5018"	"125"	"4"	"3"	"21/5/2020 11:50:48"
"5019"	"78"	"3"	"3"	"21/5/2020 11:50:51"
"5020"	"105"	"4"	"3"	"21/5/2020 11:50:53"
"5021"	"69"	"3"	"3"	"21/5/2020 11:50:56"
"5022"	"123"	"4"	"3"	"21/5/2020 11:50:57"
"5023"	"73"	"3"	"3"	"21/5/2020 11:51:02"
"5024"	"118"	"4"	"3"	"21/5/2020 11:51:03"
"5025"	"76"	"3"	"3"	"21/5/2020 11:51:07"
"5026"	"110"	"4"	"3"	"21/5/2020 11:51:08"
"5027"	"81"	"3"	"3"	"21/5/2020 11:51:11"
"5028"	"122"	"4"	"3"	"21/5/2020 11:51:12"
"5029"	"79"	"3"	"3"	"21/5/2020 11:51:16"
"5030"	"106"	"4"	"3"	"21/5/2020 11:51:18"
"5031"	"78"	"3"	"3"	"21/5/2020 11:51:21"
"5032"	"118"	"4"	"3"	"21/5/2020 11:51:22"
"5033"	"70"	"3"	"3"	"21/5/2020 11:51:25"
"5034"	"115"	"4"	"3"	"21/5/2020 11:51:27"
"5035"	"80"	"3"	"3"	"21/5/2020 11:51:31"
"5036"	"107"	"4"	"3"	"21/5/2020 11:51:33"
"5037"	"79"	"3"	"3"	"21/5/2020 11:51:36"
"5038"	"108"	"4"	"3"	"21/5/2020 11:51:38"
"5039"	"80"	"3"	"3"	"21/5/2020 11:51:42"
"5040"	"106"	"4"	"3"	"21/5/2020 11:51:43"
"5041"	"76"	"3"	"3"	"21/5/2020 11:51:47"
"5042"	"116"	"4"	"3"	"21/5/2020 11:51:49"
"5043"	"77"	"3"	"3"	"21/5/2020 11:51:52"
"5044"	"121"	"4"	"3"	"21/5/2020 11:51:53"
"5045"	"75"	"3"	"3"	"21/5/2020 11:51:57"
"5046"	"111"	"4"	"3"	"21/5/2020 11:51:58"
"5047"	"70"	"3"	"3"	"21/5/2020 11:52:01"
"5048"	"114"	"4"	"3"	"21/5/2020 11:52:03"
"5049"	"76"	"3"	"3"	"21/5/2020 11:52:06"
"5050"	"113"	"4"	"3"	"21/5/2020 11:52:08"
"5051"	"76"	"3"	"3"	"21/5/2020 11:52:11"
"5052"	"110"	"4"	"3"	"21/5/2020 11:52:13"
"5053"	"78"	"3"	"3"	"21/5/2020 11:52:15"
"5054"	"116"	"4"	"3"	"21/5/2020 11:52:17"
"5055"	"72"	"3"	"3"	"21/5/2020 11:52:21"
"5056"	"115"	"4"	"3"	"21/5/2020 11:52:23"
"5057"	"76"	"3"	"3"	"21/5/2020 12:32:07"
"5058"	"120"	"4"	"3"	"21/5/2020 12:32:08"
"5059"	"81"	"3"	"3"	"21/5/2020 12:32:12"
"5060"	"117"	"4"	"3"	"21/5/2020 12:32:14"
"5061"	"78"	"3"	"3"	"21/5/2020 12:32:17"
"5062"	"114"	"4"	"3"	"21/5/2020 12:32:19"
"5063"	"79"	"3"	"3"	"21/5/2020 12:32:21"
"5064"	"122"	"4"	"3"	"21/5/2020 12:32:23"
"5065"	"69"	"3"	"3"	"21/5/2020 12:32:27"
"5066"	"118"	"4"	"3"	"21/5/2020 12:32:29"
"5067"	"74"	"3"	"3"	"21/5/2020 12:32:32"
"5068"	"109"	"4"	"3"	"21/5/2020 12:32:33"
"5069"	"76"	"3"	"3"	"21/5/2020 12:32:37"
"5070"	"123"	"4"	"3"	"21/5/2020 12:32:38"
"5071"	"72"	"3"	"3"	"21/5/2020 12:32:43"
"5072"	"115"	"4"	"3"	"21/5/2020 12:32:44"
"5073"	"81"	"3"	"3"	"21/5/2020 12:32:47"
"5074"	"106"	"4"	"3"	"21/5/2020 12:32:49"
"5075"	"79"	"3"	"3"	"21/5/2020 12:32:53"
"5076"	"118"	"4"	"3"	"21/5/2020 12:32:54"
"5077"	"80"	"3"	"3"	"21/5/2020 12:32:57"
"5078"	"110"	"4"	"3"	"21/5/2020 12:32:58"
"5079"	"80"	"3"	"3"	"21/5/2020 12:33:02"
"5080"	"105"	"4"	"3"	"21/5/2020 12:33:04"
"5081"	"79"	"3"	"3"	"21/5/2020 12:33:07"
"5082"	"121"	"4"	"3"	"21/5/2020 12:33:08"
"5083"	"77"	"3"	"3"	"21/5/2020 12:33:12"
"5084"	"111"	"4"	"3"	"21/5/2020 12:33:14"
"5085"	"78"	"3"	"3"	"21/5/2020 12:33:17"
"5086"	"114"	"4"	"3"	"21/5/2020 12:33:19"
"5087"	"76"	"3"	"3"	"21/5/2020 12:33:21"
"5088"	"114"	"4"	"3"	"21/5/2020 12:33:23"
"5089"	"73"	"3"	"3"	"21/5/2020 12:33:27"
"5090"	"108"	"4"	"3"	"21/5/2020 12:33:28"
"5091"	"77"	"3"	"3"	"21/5/2020 12:33:32"
"5092"	"115"	"4"	"3"	"21/5/2020 12:33:34"
"5093"	"80"	"3"	"3"	"21/5/2020 12:33:37"
"5094"	"108"	"4"	"3"	"21/5/2020 12:33:38"
"5095"	"70"	"3"	"3"	"21/5/2020 12:33:42"
"5096"	"113"	"4"	"3"	"21/5/2020 12:33:44"
"5097"	"76"	"3"	"3"	"21/5/2020 12:33:47"
"5098"	"124"	"4"	"3"	"21/5/2020 12:33:49"
